sku,name,category,subcategory,has_image,description_length,issues
20-490-35,"Uterine Curette",Surgical,Gynecology,yes,66,"generic-category"
20-490-40,"Uterine Curette",Surgical,Gynecology,yes,66,"generic-category"
20-492-20,"Sims Uterine Curette",Surgical,Gynecology,yes,50,"generic-category"
20-492-21,"Sims Uterine Curette",Surgical,Gynecology,yes,50,"generic-category"
20-492-23,"Sims Uterine Curette",Surgical,Gynecology,yes,50,"generic-category"
20-492-25,"Sims Uterine Curette",Surgical,Gynecology,yes,50,"generic-category"
20-492-30,"Sims Uterine Curette",Surgical,Gynecology,yes,50,"generic-category"
20-492-35,"Sims Uterine Curette",Surgical,Gynecology,yes,50,"generic-category"
20-492-40,"Sims Uterine Curette",Surgical,Gynecology,yes,50,"generic-category"
20-494-06,"Sims Uterine Curette",Surgical,Gynecology,yes,52,"generic-category"
20-494-07,"Sims Uterine Curette",Surgical,Gynecology,yes,52,"generic-category"
20-494-08,"Sims Uterine Curette",Surgical,Gynecology,yes,52,"generic-category"
20-494-09,"Sims Uterine Curette",Surgical,Gynecology,yes,52,"generic-category"
20-494-12,"Sims Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-494-14,"Sims Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-494-15,"Sims Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-494-16,"Sims Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-494-19,"Sims Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-494-20,"Sims Uterine Curette",Surgical,Gynecology,yes,54,"generic-category"
20-494-21,"Sims Uterine Curette",Surgical,Gynecology,yes,54,"generic-category"
20-494-23,"Sims Uterine Curette",Surgical,Gynecology,yes,54,"generic-category"
20-494-25,"Sims Uterine Curette",Surgical,Gynecology,yes,54,"generic-category"
20-494-30,"Sims Uterine Curette",Surgical,Gynecology,yes,54,"generic-category"
20-494-35,"Sims Uterine Curette",Surgical,Gynecology,yes,54,"generic-category"
20-494-40,"Sims Uterine Curette",Surgical,Gynecology,yes,54,"generic-category"
20-498-01,"Bumm Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-498-02,"Bumm Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-498-03,"Bumm Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-498-05,"Bumm Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-498-06,"Bumm Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-498-07,"Bumm Uterine Curette",Surgical,Gynecology,yes,53,"generic-category"
20-504-02,"Thomas Uterine Curette",Orthopedic,Bone Curettes,yes,44,"short-desc"
20-504-03,"Thomas Uterine Curette",Orthopedic,Bone Curettes,yes,44,"short-desc"
20-504-04,"Thomas Uterine Curette",Orthopedic,Bone Curettes,yes,44,"short-desc"
20-504-05,"Thomas Uterine Curette",Orthopedic,Bone Curettes,yes,44,"short-desc"
20-504-06,"Thomas Uterine Curette",Orthopedic,Bone Curettes,yes,44,"short-desc"
20-546-10,"Bozemann-Fritsch Uterine Flushing Tube",Surgical,Gynecology,yes,52,"generic-category"
20-234-06,"Uterine Dilator",Surgical,Gynecology,yes,57,"generic-category"
20-234-08,"Uterine Dilator",Surgical,Gynecology,yes,57,"generic-category"
20-234-10,"Uterine Dilator",Surgical,Gynecology,yes,58,"generic-category"
20-234-12,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-234-14,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-234-16,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-234-18,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-234-20,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-234-22,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-234-24,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-234-26,"Uterine Dilator",Surgical,Gynecology,yes,59,"generic-category"
20-238-12,"Uterine Dilator",Surgical,Gynecology,yes,75,"generic-category"
20-238-16,"Uterine Dilator",Surgical,Gynecology,yes,75,"generic-category"
20-238-18,"Uterine Dilator",Surgical,Gynecology,yes,75,"generic-category"
20-238-20,"Uterine Dilator",Surgical,Gynecology,yes,76,"generic-category"
20-104-02,"Collin Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,44,"short-desc"
20-104-03,"Collin Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,44,"short-desc"
20-114-02,"Trelat Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,44,"short-desc"
20-114-03,"Trelat Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,44,"short-desc"
20-118-02,"Graves Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,45,"short-desc"
20-118-03,"Graves Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,45,"short-desc"
20-120-02,"Pederson Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,48,"short-desc"
20-120-03,"Pederson Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,47,"short-desc"
20-122-02,"Semm Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,37,"short-desc"
20-178-01,"Scherbak Specula Blade",Surgical,Gynecology,yes,73,"generic-category"
20-130-02,"Jackson Vaginal Retractor",General Surgery,Retractors,yes,37,"short-desc"
20-130-03,"Jackson Vaginal Retractor",General Surgery,Retractors,yes,38,"short-desc"
20-132-02,"Kristeller Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,46,"short-desc"
20-132-03,"Kristeller Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,46,"short-desc"
20-178-10,"Scherbak Specula Blade",Surgical,Gynecology,yes,52,"generic-category"
20-178-04,"Scherbak Specula Blade",Surgical,Gynecology,yes,78,"generic-category"
20-178-05,"Scherbak Specula Blade",Surgical,Gynecology,yes,78,"generic-category"
20-178-13,"Scherbak Specula Blade",Surgical,Gynecology,yes,50,"generic-category"
20-136-03,"Jackson Vaginal Retractor",General Surgery,Retractors,yes,46,"short-desc"
20-156-02,"Kallmorgen Vaginal Speculum",ENT,Ear & Nasal Speculums,yes,47,"short-desc"
20-158-02,"Kallmorgen Vaginal Retractor",General Surgery,Retractors,yes,48,"short-desc"
28-414-55,"Bedpan",Surgical,Holloware,yes,56,"generic-category"
28-220-02,"Gallipot",Sterilization & Holloware,Containers,yes,27,"short-desc"
28-220-03,"Gallipot",Sterilization & Holloware,Containers,yes,28,"short-desc"
28-220-04,"Gallipot",Sterilization & Holloware,Containers,yes,28,"short-desc"
28-220-05,"Gallipot",Sterilization & Holloware,Containers,yes,28,"short-desc"
28-220-06,"Gallipot",Sterilization & Holloware,Containers,yes,29,"short-desc"
28-422-02,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-03,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-04,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-05,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-06,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-07,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-08,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-09,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-10,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-11,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-12,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-13,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-14,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-422-15,"Sterilizing Drum",Sterilization & Holloware,Containers,yes,32,"short-desc"
28-220-08,"Gallipot",Sterilization & Holloware,Containers,yes,29,"short-desc"
28-220-09,"Gallipot",Sterilization & Holloware,Containers,yes,29,"short-desc"
28-220-10,"Gallipot",Sterilization & Holloware,Containers,yes,29,"short-desc"
28-220-11,"Gallipot",Sterilization & Holloware,Containers,yes,29,"short-desc"
28-220-12,"Gallipot",Sterilization & Holloware,Containers,yes,29,"short-desc"
28-310-03,"Catheter Tray with Cover",Dental,Restorative,yes,42,"short-desc"
28-310-04,"Catheter Tray with Cover",Dental,Restorative,yes,42,"short-desc"
28-310-05,"Catheter Tray with Cover",Dental,Restorative,yes,43,"short-desc"
28-316-02,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,46,"short-desc"
28-316-03,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-04,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-05,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-06,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-07,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-08,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-09,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-10,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-316-11,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,48,"short-desc"
28-316-12,"Instruments Box with Filters",Sterilization & Holloware,Containers,yes,48,"short-desc"
28-290-02,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-03,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-04,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-05,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-06,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-07,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-08,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-09,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-10,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-290-11,"Instrument Box with Lid",Sterilization & Holloware,Containers,yes,42,"short-desc"
28-256-02,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-03,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-04,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-05,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-06,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-07,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-08,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-09,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-10,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-11,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-256-12,"Instruments Tray with Lid",Dental,Restorative,yes,44,"short-desc"
28-260-02,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-03,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-04,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-05,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-06,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-07,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-08,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-09,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-10,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-11,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-260-12,"Instruments Tray without Lid",Dental,Restorative,yes,47,"short-desc"
28-280-05,"Wiremesh Baskets Perforated",Sterilization & Holloware,Containers,yes,47,"short-desc"
28-130-02,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-03,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-04,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-05,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-06,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-07,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-08,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-09,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-10,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,45,"short-desc"
28-130-11,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,46,"short-desc"
28-130-12,"Perforated Instruments Box",Sterilization & Holloware,Containers,yes,46,"short-desc"
15-137-03,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,86,"generic-category"
15-137-04,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,151,"generic-category"
15-137-05,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,52,"generic-category"
15-137-06,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,63,"generic-category"
15-137-07,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,66,"generic-category"
15-137-08,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,119,"generic-category"
15-137-09,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,120,"generic-category"
15-137-11,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,85,"generic-category"
15-137-15,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,57,"generic-category"
15-137-16,"Brain Spatula for Leyla Retractor",Surgical,Neurosurgery.Laminectomy,yes,56,"generic-category"
15-206-02,"Tissue Pick",General Surgery,Tissue Forceps,yes,28,"short-desc"
15-238-20,"Tumor Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
15-241-20,"Tumor Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
15-242-20,"Tumor Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
15-245-20,"Tumor Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
15-246-20,"Tumor Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
15-247-20,"Tumor Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
15-248-20,"Tumor Knife",Plastic Surgery,Dermatomes,yes,26,"short-desc"
15-291-18,"Long Dissector",ENT,Mouth & Throat,yes,36,"short-desc"
15-333-17,"Smithwick Nerve Hook",Neurosurgery,Nerve Hooks,yes,27,"short-desc"
15-338-20,"Adson Hook",General Surgery,Tissue Forceps,yes,17,"short-desc"
15-591-40,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,50,"generic-category"
15-591-45,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,50,"generic-category"
15-591-50,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,50,"generic-category"
15-591-55,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,50,"generic-category"
15-591-60,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,50,"generic-category"
15-591-65,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,50,"generic-category"
15-591-70,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,50,"generic-category"
15-339-16,"Graham Hook",Neurosurgery,Nerve Hooks,yes,20,"short-desc"
15-358-02,"Wagener Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
15-358-03,"Wagener Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
15-358-04,"Wagener Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,42,"short-desc"
15-359-01,"Graefe Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,41,"short-desc"
15-359-03,"Graefe Nerve and Dura Hook",Neurosurgery,Nerve Hooks,yes,41,"short-desc"
15-593-45,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,52,"generic-category"
15-593-50,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,52,"generic-category"
15-593-55,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,52,"generic-category"
15-593-60,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,52,"generic-category"
15-593-65,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,52,"generic-category"
15-593-70,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,52,"generic-category"
15-594-60,"Cervical Blades",Surgical,Neurosurgery.Laminectomy,yes,58,"generic-category"
15-596-45,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,57,"generic-category"
15-596-50,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,57,"generic-category"
15-596-55,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,57,"generic-category"
15-596-60,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,57,"generic-category"
15-597-45,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,59,"generic-category"
15-597-50,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,59,"generic-category"
15-597-55,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,59,"generic-category"
15-597-60,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,59,"generic-category"
15-616-50,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,54,"generic-category"
15-616-55,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,54,"generic-category"
15-616-60,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,54,"generic-category"
15-616-65,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,54,"generic-category"
15-622-45,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,65,"generic-category"
15-622-50,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,65,"generic-category"
15-622-55,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,65,"generic-category"
15-622-60,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,65,"generic-category"
15-623-45,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,67,"generic-category"
15-623-50,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,67,"generic-category"
15-623-55,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,67,"generic-category"
15-623-60,"Lateral Serrated Blades",Surgical,Neurosurgery.Laminectomy,yes,67,"generic-category"
15-624-50,"Blunt Blades",Surgical,Neurosurgery.Laminectomy,yes,56,"generic-category"
15-624-55,"Blunt Blades",Surgical,Neurosurgery.Laminectomy,yes,56,"generic-category"
15-624-60,"Blunt Blades",Surgical,Neurosurgery.Laminectomy,yes,56,"generic-category"
15-624-65,"Blunt Blades",Surgical,Neurosurgery.Laminectomy,yes,56,"generic-category"
15-625-40,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,58,"generic-category"
15-625-45,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,58,"generic-category"
15-625-50,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,58,"generic-category"
15-625-55,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,58,"generic-category"
15-625-60,"Medial Toothed Blades",Surgical,Neurosurgery.Laminectomy,yes,58,"generic-category"
